Sample name	Superpop. code	Suffix	Sex	Superpop.	Subpop.	Subpop. Code
HG03571	AFR	3571	male	African Ancestry	Mende	MSL
HG03572	AFR	3572	female	African Ancestry	Mende	MSL
HG03574	AFR	3574	male	African Ancestry	Mende	MSL
HG03575	AFR	3575	female	African Ancestry	Mende	MSL
HG03576	AFR	3576	female	African Ancestry	Mende	MSL
HG03577	AFR	3577	male	African Ancestry	Mende	MSL
HG03578	AFR	3578	female	African Ancestry	Mende	MSL
HG03579	AFR	3579	male	African Ancestry	Mende	MSL
HG03582	AFR	3582	male	African Ancestry	Mende	MSL
HG03583	AFR	3583	female	African Ancestry	Mende	MSL
HG03584	AFR	3584	female	African Ancestry	Mende	MSL
HG03078	AFR	3078	male	"African Ancestry,Africa (SGDP)"	"Mende,Mende"	MSL
HG03085	AFR	3085	female	"African Ancestry,Africa (SGDP)"	"Mende,Mende"	MSL
GM19648	AMR	19648	female	American Ancestry	Mexican Ancestry	MXL
GM19649	AMR	19649	male	American Ancestry	Mexican Ancestry	MXL
GM19650	AMR	19650	male	American Ancestry	Mexican Ancestry	MXL
GM19651	AMR	19651	female	American Ancestry	Mexican Ancestry	MXL
GM19652	AMR	19652	male	American Ancestry	Mexican Ancestry	MXL
GM19653	AMR	19653	female	American Ancestry	Mexican Ancestry	MXL
GM19654	AMR	19654	female	American Ancestry	Mexican Ancestry	MXL
GM19655	AMR	19655	male	American Ancestry	Mexican Ancestry	MXL
GM19656	AMR	19656	female	American Ancestry	Mexican Ancestry	MXL
GM19657	AMR	19657	female	American Ancestry	Mexican Ancestry	MXL
GM19658	AMR	19658	male	American Ancestry	Mexican Ancestry	MXL
GM19659	AMR	19659	female	American Ancestry	Mexican Ancestry	MXL
GM19660	AMR	19660	female	American Ancestry	Mexican Ancestry	MXL
GM19661	AMR	19661	male	American Ancestry	Mexican Ancestry	MXL
GM19662	AMR	19662	female	American Ancestry	Mexican Ancestry	MXL
GM19663	AMR	19663	female	American Ancestry	Mexican Ancestry	MXL
GM19664	AMR	19664	male	American Ancestry	Mexican Ancestry	MXL
GM19665	AMR	19665	female	American Ancestry	Mexican Ancestry	MXL
GM19669	AMR	19669	female	American Ancestry	Mexican Ancestry	MXL
GM19670	AMR	19670	male	American Ancestry	Mexican Ancestry	MXL
GM19671	AMR	19671	female	American Ancestry	Mexican Ancestry	MXL
GM19675	AMR	19675	female	American Ancestry	Mexican Ancestry	MXL
GM19676	AMR	19676	male	American Ancestry	Mexican Ancestry	MXL
GM19677	AMR	19677	female	American Ancestry	Mexican Ancestry	MXL
GM19678	AMR	19678	female	American Ancestry	Mexican Ancestry	MXL
GM19679	AMR	19679	male	American Ancestry	Mexican Ancestry	MXL
GM19680	AMR	19680	female	American Ancestry	Mexican Ancestry	MXL
GM19681	AMR	19681	female	American Ancestry	Mexican Ancestry	MXL
GM19682	AMR	19682	male	American Ancestry	Mexican Ancestry	MXL
GM19683	AMR	19683	female	American Ancestry	Mexican Ancestry	MXL
GM19684	AMR	19684	female	American Ancestry	Mexican Ancestry	MXL
GM19685	AMR	19685	male	American Ancestry	Mexican Ancestry	MXL
GM19686	AMR	19686	female	American Ancestry	Mexican Ancestry	MXL
GM19716	AMR	19716	female	American Ancestry	Mexican Ancestry	MXL
GM19717	AMR	19717	male	American Ancestry	Mexican Ancestry	MXL
GM19718	AMR	19718	female	American Ancestry	Mexican Ancestry	MXL
GM19719	AMR	19719	female	American Ancestry	Mexican Ancestry	MXL
GM19720	AMR	19720	male	American Ancestry	Mexican Ancestry	MXL
GM19721	AMR	19721	female	American Ancestry	Mexican Ancestry	MXL
GM19722	AMR	19722	female	American Ancestry	Mexican Ancestry	MXL
GM19723	AMR	19723	male	American Ancestry	Mexican Ancestry	MXL
GM19724	AMR	19724	male	American Ancestry	Mexican Ancestry	MXL
GM19725	AMR	19725	female	American Ancestry	Mexican Ancestry	MXL
GM19726	AMR	19726	male	American Ancestry	Mexican Ancestry	MXL
GM19727	AMR	19727	male	American Ancestry	Mexican Ancestry	MXL
GM19728	AMR	19728	female	American Ancestry	Mexican Ancestry	MXL
GM19729	AMR	19729	male	American Ancestry	Mexican Ancestry	MXL
GM19730	AMR	19730	female	American Ancestry	Mexican Ancestry	MXL
GM19731	AMR	19731	female	American Ancestry	Mexican Ancestry	MXL
GM19732	AMR	19732	male	American Ancestry	Mexican Ancestry	MXL
GM19733	AMR	19733	female	American Ancestry	Mexican Ancestry	MXL
GM19734	AMR	19734	female	American Ancestry	Mexican Ancestry	MXL
GM19735	AMR	19735	male	American Ancestry	Mexican Ancestry	MXL
GM19740	AMR	19740	female	American Ancestry	Mexican Ancestry	MXL
GM19741	AMR	19741	male	American Ancestry	Mexican Ancestry	MXL
GM19746	AMR	19746	female	American Ancestry	Mexican Ancestry	MXL
GM19747	AMR	19747	male	American Ancestry	Mexican Ancestry	MXL
GM19748	AMR	19748	female	American Ancestry	Mexican Ancestry	MXL
GM19749	AMR	19749	female	American Ancestry	Mexican Ancestry	MXL
GM19750	AMR	19750	male	American Ancestry	Mexican Ancestry	MXL
GM19751	AMR	19751	male	American Ancestry	Mexican Ancestry	MXL
GM19752	AMR	19752	female	American Ancestry	Mexican Ancestry	MXL
GM19755	AMR	19755	female	American Ancestry	Mexican Ancestry	MXL
GM19756	AMR	19756	male	American Ancestry	Mexican Ancestry	MXL
GM19757	AMR	19757	male	American Ancestry	Mexican Ancestry	MXL
GM19758	AMR	19758	female	American Ancestry	Mexican Ancestry	MXL
GM19759	AMR	19759	male	American Ancestry	Mexican Ancestry	MXL
GM19760	AMR	19760	female	American Ancestry	Mexican Ancestry	MXL
GM19761	AMR	19761	female	American Ancestry	Mexican Ancestry	MXL
GM19762	AMR	19762	male	American Ancestry	Mexican Ancestry	MXL
GM19763	AMR	19763	female	American Ancestry	Mexican Ancestry	MXL
GM19764	AMR	19764	female	American Ancestry	Mexican Ancestry	MXL
GM19770	AMR	19770	female	American Ancestry	Mexican Ancestry	MXL
GM19771	AMR	19771	male	American Ancestry	Mexican Ancestry	MXL
GM19772	AMR	19772	male	American Ancestry	Mexican Ancestry	MXL
GM19773	AMR	19773	female	American Ancestry	Mexican Ancestry	MXL
GM19774	AMR	19774	male	American Ancestry	Mexican Ancestry	MXL
GM19775	AMR	19775	female	American Ancestry	Mexican Ancestry	MXL
GM19776	AMR	19776	female	American Ancestry	Mexican Ancestry	MXL
GM19777	AMR	19777	male	American Ancestry	Mexican Ancestry	MXL
GM19778	AMR	19778	male	American Ancestry	Mexican Ancestry	MXL
GM19779	AMR	19779	female	American Ancestry	Mexican Ancestry	MXL
GM19780	AMR	19780	male	American Ancestry	Mexican Ancestry	MXL
GM19781	AMR	19781	female	American Ancestry	Mexican Ancestry	MXL
GM19782	AMR	19782	female	American Ancestry	Mexican Ancestry	MXL
GM19783	AMR	19783	male	American Ancestry	Mexican Ancestry	MXL
GM19784	AMR	19784	male	American Ancestry	Mexican Ancestry	MXL
GM19785	AMR	19785	female	American Ancestry	Mexican Ancestry	MXL
GM19786	AMR	19786	male	American Ancestry	Mexican Ancestry	MXL
GM19787	AMR	19787	male	American Ancestry	Mexican Ancestry	MXL
GM19788	AMR	19788	female	American Ancestry	Mexican Ancestry	MXL
GM19789	AMR	19789	male	American Ancestry	Mexican Ancestry	MXL
GM19790	AMR	19790	female	American Ancestry	Mexican Ancestry	MXL
GM19792	AMR	19792	male	American Ancestry	Mexican Ancestry	MXL
GM19794	AMR	19794	female	American Ancestry	Mexican Ancestry	MXL
GM19795	AMR	19795	male	American Ancestry	Mexican Ancestry	MXL
GM19796	AMR	19796	male	American Ancestry	Mexican Ancestry	MXL
HG01565	AMR	1565	male	American Ancestry	Peruvian	PEL
HG01566	AMR	1566	female	American Ancestry	Peruvian	PEL
HG01567	AMR	1567	female	American Ancestry	Peruvian	PEL
HG01571	AMR	1571	male	American Ancestry	Peruvian	PEL
HG01572	AMR	1572	female	American Ancestry	Peruvian	PEL
HG01573	AMR	1573	female	American Ancestry	Peruvian	PEL
HG01577	AMR	1577	male	American Ancestry	Peruvian	PEL
HG01578	AMR	1578	female	American Ancestry	Peruvian	PEL
HG01579	AMR	1579	male	American Ancestry	Peruvian	PEL
HG01892	AMR	1892	male	American Ancestry	Peruvian	PEL
HG01893	AMR	1893	female	American Ancestry	Peruvian	PEL
HG01898	AMR	1898	female	American Ancestry	Peruvian	PEL
HG01917	AMR	1917	male	American Ancestry	Peruvian	PEL
HG01918	AMR	1918	female	American Ancestry	Peruvian	PEL
HG01919	AMR	1919	female	American Ancestry	Peruvian	PEL
HG01920	AMR	1920	male	American Ancestry	Peruvian	PEL
HG01921	AMR	1921	female	American Ancestry	Peruvian	PEL
HG01922	AMR	1922	female	American Ancestry	Peruvian	PEL
HG01923	AMR	1923	male	American Ancestry	Peruvian	PEL
HG01924	AMR	1924	female	American Ancestry	Peruvian	PEL
HG01925	AMR	1925	female	American Ancestry	Peruvian	PEL
HG01926	AMR	1926	male	American Ancestry	Peruvian	PEL
HG01927	AMR	1927	female	American Ancestry	Peruvian	PEL
HG01928	AMR	1928	male	American Ancestry	Peruvian	PEL
HG01932	AMR	1932	male	American Ancestry	Peruvian	PEL
HG01933	AMR	1933	female	American Ancestry	Peruvian	PEL
HG01934	AMR	1934	male	American Ancestry	Peruvian	PEL
HG01935	AMR	1935	male	American Ancestry	Peruvian	PEL
HG01936	AMR	1936	female	American Ancestry	Peruvian	PEL
HG01937	AMR	1937	male	American Ancestry	Peruvian	PEL
HG01938	AMR	1938	male	American Ancestry	Peruvian	PEL
HG01939	AMR	1939	female	American Ancestry	Peruvian	PEL
HG01940	AMR	1940	female	American Ancestry	Peruvian	PEL
HG01941	AMR	1941	male	American Ancestry	Peruvian	PEL
HG01942	AMR	1942	female	American Ancestry	Peruvian	PEL
HG01943	AMR	1943	male	American Ancestry	Peruvian	PEL
HG01944	AMR	1944	male	American Ancestry	Peruvian	PEL
HG01945	AMR	1945	female	American Ancestry	Peruvian	PEL
HG01946	AMR	1946	male	American Ancestry	Peruvian	PEL
HG01947	AMR	1947	male	American Ancestry	Peruvian	PEL
HG01948	AMR	1948	female	American Ancestry	Peruvian	PEL
HG01949	AMR	1949	female	American Ancestry	Peruvian	PEL
HG01950	AMR	1950	male	American Ancestry	Peruvian	PEL
HG01951	AMR	1951	female	American Ancestry	Peruvian	PEL
HG01952	AMR	1952	male	American Ancestry	Peruvian	PEL
HG01953	AMR	1953	male	American Ancestry	Peruvian	PEL
HG01954	AMR	1954	female	American Ancestry	Peruvian	PEL
HG01955	AMR	1955	female	American Ancestry	Peruvian	PEL
HG01961	AMR	1961	male	American Ancestry	Peruvian	PEL
HG01965	AMR	1965	female	American Ancestry	Peruvian	PEL
HG01967	AMR	1967	male	American Ancestry	Peruvian	PEL
HG01968	AMR	1968	female	American Ancestry	Peruvian	PEL
HG01969	AMR	1969	female	American Ancestry	Peruvian	PEL
HG01970	AMR	1970	male	American Ancestry	Peruvian	PEL
HG01971	AMR	1971	female	American Ancestry	Peruvian	PEL
HG01972	AMR	1972	female	American Ancestry	Peruvian	PEL
HG01973	AMR	1973	female	American Ancestry	Peruvian	PEL
HG01974	AMR	1974	male	American Ancestry	Peruvian	PEL
HG01975	AMR	1975	female	American Ancestry	Peruvian	PEL
HG01976	AMR	1976	female	American Ancestry	Peruvian	PEL
HG01977	AMR	1977	male	American Ancestry	Peruvian	PEL
HG01978	AMR	1978	female	American Ancestry	Peruvian	PEL
HG01979	AMR	1979	male	American Ancestry	Peruvian	PEL
HG01980	AMR	1980	female	American Ancestry	Peruvian	PEL
HG01981	AMR	1981	female	American Ancestry	Peruvian	PEL
HG01982	AMR	1982	male	American Ancestry	Peruvian	PEL
HG01983	AMR	1983	female	American Ancestry	Peruvian	PEL
HG01984	AMR	1984	male	American Ancestry	Peruvian	PEL
HG01991	AMR	1991	male	American Ancestry	Peruvian	PEL
HG01992	AMR	1992	female	American Ancestry	Peruvian	PEL
HG01993	AMR	1993	female	American Ancestry	Peruvian	PEL
HG01997	AMR	1997	female	American Ancestry	Peruvian	PEL
HG01998	AMR	1998	male	American Ancestry	Peruvian	PEL
HG02002	AMR	2002	male	American Ancestry	Peruvian	PEL
HG02003	AMR	2003	female	American Ancestry	Peruvian	PEL
HG02004	AMR	2004	female	American Ancestry	Peruvian	PEL
HG02006	AMR	2006	female	American Ancestry	Peruvian	PEL
HG02008	AMR	2008	male	American Ancestry	Peruvian	PEL
HG02089	AMR	2089	female	American Ancestry	Peruvian	PEL
HG02090	AMR	2090	male	American Ancestry	Peruvian	PEL
HG02091	AMR	2091	female	American Ancestry	Peruvian	PEL
HG02102	AMR	2102	female	American Ancestry	Peruvian	PEL
HG02104	AMR	2104	male	American Ancestry	Peruvian	PEL
HG02105	AMR	2105	female	American Ancestry	Peruvian	PEL
HG02106	AMR	2106	female	American Ancestry	Peruvian	PEL
HG02146	AMR	2146	male	American Ancestry	Peruvian	PEL
HG02147	AMR	2147	female	American Ancestry	Peruvian	PEL
HG02148	AMR	2148	female	American Ancestry	Peruvian	PEL
HG02150	AMR	2150	male	American Ancestry	Peruvian	PEL
HG02252	AMR	2252	female	American Ancestry	Peruvian	PEL
HG02253	AMR	2253	male	American Ancestry	Peruvian	PEL
HG02259	AMR	2259	male	American Ancestry	Peruvian	PEL
HG02260	AMR	2260	female	American Ancestry	Peruvian	PEL
HG02261	AMR	2261	male	American Ancestry	Peruvian	PEL
HG02262	AMR	2262	male	American Ancestry	Peruvian	PEL
HG02265	AMR	2265	male	American Ancestry	Peruvian	PEL
HG02266	AMR	2266	female	American Ancestry	Peruvian	PEL
HG02271	AMR	2271	male	American Ancestry	Peruvian	PEL
HG02272	AMR	2272	female	American Ancestry	Peruvian	PEL
HG02273	AMR	2273	female	American Ancestry	Peruvian	PEL
HG02274	AMR	2274	male	American Ancestry	Peruvian	PEL
HG02275	AMR	2275	female	American Ancestry	Peruvian	PEL
HG02277	AMR	2277	male	American Ancestry	Peruvian	PEL
HG02278	AMR	2278	female	American Ancestry	Peruvian	PEL
HG02279	AMR	2279	male	American Ancestry	Peruvian	PEL
HG02285	AMR	2285	male	American Ancestry	Peruvian	PEL
HG02286	AMR	2286	female	American Ancestry	Peruvian	PEL
HG02287	AMR	2287	female	American Ancestry	Peruvian	PEL
HG02291	AMR	2291	male	American Ancestry	Peruvian	PEL
HG02292	AMR	2292	female	American Ancestry	Peruvian	PEL
HG02293	AMR	2293	female	American Ancestry	Peruvian	PEL
HG02298	AMR	2298	female	American Ancestry	Peruvian	PEL
HG02299	AMR	2299	male	American Ancestry	Peruvian	PEL
HG02300	AMR	2300	male	American Ancestry	Peruvian	PEL
HG02301	AMR	2301	female	American Ancestry	Peruvian	PEL
HG02302	AMR	2302	male	American Ancestry	Peruvian	PEL
HG02303	AMR	2303	female	American Ancestry	Peruvian	PEL
HG02304	AMR	2304	male	American Ancestry	Peruvian	PEL
HG02312	AMR	2312	female	American Ancestry	Peruvian	PEL
HG02345	AMR	2345	female	American Ancestry	Peruvian	PEL
HG02348	AMR	2348	female	American Ancestry	Peruvian	PEL
HG02425	AMR	2425	female	American Ancestry	Peruvian	PEL
HG00551	AMR	551	female	American Ancestry	Puerto Rican	PUR
HG00552	AMR	552	male	American Ancestry	Puerto Rican	PUR
HG00553	AMR	553	male	American Ancestry	Puerto Rican	PUR
HG00554	AMR	554	female	American Ancestry	Puerto Rican	PUR
HG00555	AMR	555	female	American Ancestry	Puerto Rican	PUR
HG00637	AMR	637	male	American Ancestry	Puerto Rican	PUR
HG00638	AMR	638	female	American Ancestry	Puerto Rican	PUR
HG00639	AMR	639	female	American Ancestry	Puerto Rican	PUR
HG00640	AMR	640	male	American Ancestry	Puerto Rican	PUR
HG00641	AMR	641	female	American Ancestry	Puerto Rican	PUR
HG00642	AMR	642	male	American Ancestry	Puerto Rican	PUR
HG00731	AMR	731	male	American Ancestry	Puerto Rican	PUR
HG00732	AMR	732	female	American Ancestry	Puerto Rican	PUR
HG00733	AMR	733	female	American Ancestry	Puerto Rican	PUR
HG00734	AMR	734	female	American Ancestry	Puerto Rican	PUR
HG00735	AMR	735	female	American Ancestry	Puerto Rican	PUR
HG00736	AMR	736	male	American Ancestry	Puerto Rican	PUR
HG00737	AMR	737	female	American Ancestry	Puerto Rican	PUR
HG00738	AMR	738	male	American Ancestry	Puerto Rican	PUR
HG00739	AMR	739	male	American Ancestry	Puerto Rican	PUR
HG00740	AMR	740	female	American Ancestry	Puerto Rican	PUR
HG00741	AMR	741	female	American Ancestry	Puerto Rican	PUR
HG00742	AMR	742	male	American Ancestry	Puerto Rican	PUR
HG00743	AMR	743	female	American Ancestry	Puerto Rican	PUR
HG01047	AMR	1047	male	American Ancestry	Puerto Rican	PUR
HG01048	AMR	1048	male	American Ancestry	Puerto Rican	PUR
HG01049	AMR	1049	female	American Ancestry	Puerto Rican	PUR
HG01050	AMR	1050	female	American Ancestry	Puerto Rican	PUR
HG01051	AMR	1051	male	American Ancestry	Puerto Rican	PUR
HG01052	AMR	1052	female	American Ancestry	Puerto Rican	PUR
HG01053	AMR	1053	female	American Ancestry	Puerto Rican	PUR
HG01054	AMR	1054	male	American Ancestry	Puerto Rican	PUR
HG01055	AMR	1055	female	American Ancestry	Puerto Rican	PUR
HG01056	AMR	1056	male	American Ancestry	Puerto Rican	PUR
HG01058	AMR	1058	female	American Ancestry	Puerto Rican	PUR
HG01060	AMR	1060	male	American Ancestry	Puerto Rican	PUR
HG01061	AMR	1061	female	American Ancestry	Puerto Rican	PUR
HG01062	AMR	1062	female	American Ancestry	Puerto Rican	PUR
HG01063	AMR	1063	male	American Ancestry	Puerto Rican	PUR
HG01064	AMR	1064	female	American Ancestry	Puerto Rican	PUR
HG01066	AMR	1066	male	American Ancestry	Puerto Rican	PUR
HG01067	AMR	1067	female	American Ancestry	Puerto Rican	PUR
HG01068	AMR	1068	female	American Ancestry	Puerto Rican	PUR
HG01069	AMR	1069	male	American Ancestry	Puerto Rican	PUR
HG01070	AMR	1070	female	American Ancestry	Puerto Rican	PUR
HG01071	AMR	1071	female	American Ancestry	Puerto Rican	PUR
HG01072	AMR	1072	male	American Ancestry	Puerto Rican	PUR
HG01073	AMR	1073	female	American Ancestry	Puerto Rican	PUR
HG01074	AMR	1074	male	American Ancestry	Puerto Rican	PUR
HG01075	AMR	1075	male	American Ancestry	Puerto Rican	PUR
HG01077	AMR	1077	female	American Ancestry	Puerto Rican	PUR
HG01079	AMR	1079	male	American Ancestry	Puerto Rican	PUR
HG01080	AMR	1080	female	American Ancestry	Puerto Rican	PUR
HG01081	AMR	1081	female	American Ancestry	Puerto Rican	PUR
HG01082	AMR	1082	male	American Ancestry	Puerto Rican	PUR
HG01083	AMR	1083	female	American Ancestry	Puerto Rican	PUR
HG01084	AMR	1084	female	American Ancestry	Puerto Rican	PUR
HG01085	AMR	1085	male	American Ancestry	Puerto Rican	PUR
HG01086	AMR	1086	female	American Ancestry	Puerto Rican	PUR
HG01087	AMR	1087	female	American Ancestry	Puerto Rican	PUR
HG01088	AMR	1088	male	American Ancestry	Puerto Rican	PUR
HG01089	AMR	1089	female	American Ancestry	Puerto Rican	PUR
HG01092	AMR	1092	female	American Ancestry	Puerto Rican	PUR
HG01094	AMR	1094	male	American Ancestry	Puerto Rican	PUR
HG01095	AMR	1095	female	American Ancestry	Puerto Rican	PUR
HG01096	AMR	1096	male	American Ancestry	Puerto Rican	PUR
HG01097	AMR	1097	male	American Ancestry	Puerto Rican	PUR
HG01098	AMR	1098	female	American Ancestry	Puerto Rican	PUR
HG01099	AMR	1099	male	American Ancestry	Puerto Rican	PUR
HG01100	AMR	1100	female	American Ancestry	Puerto Rican	PUR
HG01101	AMR	1101	male	American Ancestry	Puerto Rican	PUR
HG01102	AMR	1102	female	American Ancestry	Puerto Rican	PUR
HG01103	AMR	1103	female	American Ancestry	Puerto Rican	PUR
HG01104	AMR	1104	male	American Ancestry	Puerto Rican	PUR
HG01105	AMR	1105	female	American Ancestry	Puerto Rican	PUR
HG01106	AMR	1106	male	American Ancestry	Puerto Rican	PUR
HG01107	AMR	1107	male	American Ancestry	Puerto Rican	PUR
HG01108	AMR	1108	female	American Ancestry	Puerto Rican	PUR
HG01109	AMR	1109	male	American Ancestry	Puerto Rican	PUR
HG01110	AMR	1110	male	American Ancestry	Puerto Rican	PUR
HG01111	AMR	1111	female	American Ancestry	Puerto Rican	PUR
HG01161	AMR	1161	male	American Ancestry	Puerto Rican	PUR
HG01162	AMR	1162	female	American Ancestry	Puerto Rican	PUR
HG01164	AMR	1164	male	American Ancestry	Puerto Rican	PUR
HG01167	AMR	1167	male	American Ancestry	Puerto Rican	PUR
HG01168	AMR	1168	female	American Ancestry	Puerto Rican	PUR
HG01169	AMR	1169	female	American Ancestry	Puerto Rican	PUR
HG01170	AMR	1170	male	American Ancestry	Puerto Rican	PUR
HG01171	AMR	1171	female	American Ancestry	Puerto Rican	PUR
HG01172	AMR	1172	male	American Ancestry	Puerto Rican	PUR
HG01173	AMR	1173	male	American Ancestry	Puerto Rican	PUR
HG01174	AMR	1174	female	American Ancestry	Puerto Rican	PUR
HG01175	AMR	1175	female	American Ancestry	Puerto Rican	PUR
HG01176	AMR	1176	male	American Ancestry	Puerto Rican	PUR
HG01177	AMR	1177	female	American Ancestry	Puerto Rican	PUR
HG01178	AMR	1178	male	American Ancestry	Puerto Rican	PUR
HG01182	AMR	1182	male	American Ancestry	Puerto Rican	PUR
HG01183	AMR	1183	female	American Ancestry	Puerto Rican	PUR
HG01184	AMR	1184	female	American Ancestry	Puerto Rican	PUR
HG01187	AMR	1187	male	American Ancestry	Puerto Rican	PUR
HG01188	AMR	1188	female	American Ancestry	Puerto Rican	PUR
HG01189	AMR	1189	male	American Ancestry	Puerto Rican	PUR
HG01190	AMR	1190	male	American Ancestry	Puerto Rican	PUR
HG01191	AMR	1191	female	American Ancestry	Puerto Rican	PUR
HG01192	AMR	1192	male	American Ancestry	Puerto Rican	PUR
HG01197	AMR	1197	male	American Ancestry	Puerto Rican	PUR
HG01198	AMR	1198	female	American Ancestry	Puerto Rican	PUR
HG01199	AMR	1199	male	American Ancestry	Puerto Rican	PUR
HG01200	AMR	1200	male	American Ancestry	Puerto Rican	PUR
HG01204	AMR	1204	male	American Ancestry	Puerto Rican	PUR
HG01205	AMR	1205	female	American Ancestry	Puerto Rican	PUR
HG01206	AMR	1206	male	American Ancestry	Puerto Rican	PUR
HG01241	AMR	1241	male	American Ancestry	Puerto Rican	PUR
HG01242	AMR	1242	female	American Ancestry	Puerto Rican	PUR
HG01243	AMR	1243	male	American Ancestry	Puerto Rican	PUR
HG01247	AMR	1247	male	American Ancestry	Puerto Rican	PUR
HG01248	AMR	1248	female	American Ancestry	Puerto Rican	PUR
HG01249	AMR	1249	female	American Ancestry	Puerto Rican	PUR
HG01286	AMR	1286	male	American Ancestry	Puerto Rican	PUR
HG01302	AMR	1302	male	American Ancestry	Puerto Rican	PUR
HG01303	AMR	1303	female	American Ancestry	Puerto Rican	PUR
HG01305	AMR	1305	male	American Ancestry	Puerto Rican	PUR
HG01308	AMR	1308	male	American Ancestry	Puerto Rican	PUR
HG01311	AMR	1311	male	American Ancestry	Puerto Rican	PUR
HG01312	AMR	1312	female	American Ancestry	Puerto Rican	PUR
HG01323	AMR	1323	female	American Ancestry	Puerto Rican	PUR
HG01325	AMR	1325	male	American Ancestry	Puerto Rican	PUR
HG01326	AMR	1326	female	American Ancestry	Puerto Rican	PUR
